Fecha,Hora,Likes,Lang,Tweet_limpio,Procesado,BERTopic_Topic,BERTopic_Prob,Locations,SentimentScore
2023-06-16 06:41,12:10:28,431,A,ande_vorfall melden_strecke passieren verspätung_störung strecke schwierig_weg wichtig termin mehrere_termin verschieben zusätzlich aufwand_verursachen hoffen_entsprechend verbesserung_umsetzen freundlichen grüß zeljko_heinz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren verspätung störung strecke schwierig weg wichtig termin mehrere termin verschieben zusätzlich aufwand verursachen hoffen entsprechend verbesserung umsetzen freundlichen grüß zeljko_heinz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,6,1.0,,0.8594141006469727
2025-05-28 07:21,23:54:30,318,A,kontaktieren_verbindung erleben_passieren blindenleitsystem_beschädigen gesamt_zeitplan wanken_bringen deutlich_erschweren bringen_tagesablauf komplett_durcheinander hoffen_entsprechend verbesserung_umsetzen freundlich grüß henry_lorch zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren blindenleitsystem beschädigen gesamt zeitplan wanken bringen deutlich erschweren bringen tagesablauf komplett durcheinander hoffen entsprechend verbesserung umsetzen freundlich grüß henry_lorch zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,38,0.1454725654625212,,0.9927346706390381
2023-06-04 16:00,23:58:27,349,A,and letzter_reise situation gerne_schildern verlust_rucksack gesamt_zeitplan wanken_bringen deutlich_erschweren anschluss_verpassen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß hans_werner_van_der_dussen mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern verlust rucksack gesamt zeitplan wanken bringen deutlich erschweren anschluss verpassen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß hans_werner_van_der_dussen mba zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,0.4132972006825124,,0.7810686230659485
2025-07-10 13:46,20:06:54,84,A,ande_wenden reise_folgend erleben fehlend_beleuchtung gesamt_zeitplan wanken_bringen deutlich_erschweren führen_deutlich ankommen_planen hilfreich_problem erkennen_abfedern freundlich grüß willibald_pergande zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande wenden reise folgend erleben fehlend beleuchtung gesamt zeitplan wanken bringen deutlich erschweren führen deutlich ankommen planen hilfreich problem erkennen abfedern freundlich grüß willibald_pergande zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0074713192449396,,0.7475162148475647
2025-09-11 13:46,01:43:29,464,A,and_ich_schreibe fahrt problem frage_ticket rückerstattung schwierig_weg wichtig termin entstehen_kosten eigentlich_vermeiden hilfreich_problem erkennen_abfedern freundlich grüßen dört bachmann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and_ich_schreibe fahrt problem frage ticket rückerstattung schwierig weg wichtig termin entstehen kosten eigentlich vermeiden hilfreich problem erkennen abfedern freundlich grüßen dört bachmann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,58,1.0,,0.7674424052238464
2025-10-07 13:16,03:27:14,345,A,hiermit_ereignis melden_ziemlich beschäftigen unklarheit_vorteilscard planung_massiv beeinträchtigen_unnötig druck_führen zwingen_selbstständig alternativ_verbindung organisieren wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß asta_atzler zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen unklarheit vorteilscard planung massiv beeinträchtigen unnötig druck führen zwingen selbstständig alternativ verbindung organisieren wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß asta_atzler zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,20,1.0,,0.9741787910461426
2024-11-23 11:19,19:23:45,208,A,ande_kürzlich erfahrung_zug unerwähnt_lassen verschmutzt_sitzplätze planung_massiv beeinträchtigen_unnötig druck_führen mehrere_termin verschieben zusätzlich aufwand_verursachen wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüße_dipl ing tilmann dippel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen verschmutzt sitzplätze planung massiv beeinträchtigen unnötig druck führen mehrere termin verschieben zusätzlich aufwand verursachen wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüße dipl ing tilmann dippel zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,16,0.2576730745439559,,0.6587749123573303
2023-02-17 12:22,20:27:23,8,A,hiermit_ereignis melden_ziemlich beschäftigen anerkannt_entschädigung problem mehrere_anschlüss abhängig anschluss_verpassen hoffen situation zukunft_vermeiden lassen freundlich grüß claus_mülichen zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen anerkannt entschädigung problem mehrere anschlüss abhängig anschluss verpassen hoffen situation zukunft vermeiden lassen freundlich grüß claus_mülichen zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,5,0.1713448162449073,,0.9297999739646912
2024-09-26 09:08,21:10:37,485,A,ande_erklären letzter_zugfahrt vorgefallen reservierung_anzeigen ärgerlich_reibungslos ablauf verlassen entstehen_kosten eigentlich_vermeiden hoffen_entsprechend verbesserung_umsetzen freundlich grüß marika_meister_hettner zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen reservierung anzeigen ärgerlich reibungslos ablauf verlassen entstehen kosten eigentlich vermeiden hoffen entsprechend verbesserung umsetzen freundlich grüß marika_meister_hettner zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,122,1.0,,0.9887182712554932
2024-01-14 08:23,22:15:22,159,A,ande_erklären letzter_zugfahrt vorgefallen mehrere_ausfäll strecke situation belastend klar_information dagestanden führen_deutlich ankommen_planen hoffen situation zukunft_vermeiden lassen freundlich grüß steven_haase zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande erklären letzter zugfahrt vorgefallen mehrere ausfäll strecke situation belastend klar information dagestanden führen deutlich ankommen planen hoffen situation zukunft vermeiden lassen freundlich grüß steven_haase zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,49,0.1686845785940639,,0.7291622161865234
2024-03-26 18:47,17:46:55,272,A,ande_kürzlich erfahrung_zug unerwähnt_lassen blindenleitsystem_beschädigen planung_massiv beeinträchtigen_unnötig druck_führen brachte_tagesablauf komplett_durcheinander wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß_herr urs winkler_b eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande kürzlich erfahrung zug unerwähnt lassen blindenleitsystem beschädigen planung massiv beeinträchtigen unnötig druck führen brachte tagesablauf komplett durcheinander wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß herr urs winkler_b eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,16,0.1347182265421008,,0.569445013999939
2025-12-27 17:38,05:15:44,463,A,kontaktieren_verbindung erleben_passieren lob_sauberkeit situation belastend klar_information dagestanden bringen_tagesablauf komplett_durcheinander hoffen_entsprechend verbesserung_umsetzen freundlich grüßen eckehard_stadelmann_klotz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren lob sauberkeit situation belastend klar information dagestanden bringen tagesablauf komplett durcheinander hoffen entsprechend verbesserung umsetzen freundlich grüßen eckehard_stadelmann_klotz zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,9,0.1779303232231042,,0.9899382591247559
2024-04-26 18:56,09:36:27,131,A,hiermit_ereignis melden_ziemlich beschäftigen doppelbuchung ärgerlich_reibungslos ablauf verlassen führen_deutlich ankommen_planen hilfreich_problem erkennen_abfedern freundlich grüß hasan_beckmann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen doppelbuchung ärgerlich reibungslos ablauf verlassen führen deutlich ankommen planen hilfreich problem erkennen abfedern freundlich grüß hasan_beckmann zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,5,0.4105283809409045,,0.9638517498970032
2025-12-19 13:34,15:28:44,12,A,ande_vorfall melden_strecke passieren lob_sauberkeit situation belastend klar_information dagestand bin_ich zwingen_selbstständig alternativ_verbindung organisieren hoffen situation zukunft_vermeiden lassen freundlich grüßen nuray jähn zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren lob sauberkeit situation belastend klar information dagestand bin_ich zwingen selbstständig alternativ verbindung organisieren hoffen situation zukunft vermeiden lassen freundlich grüßen nuray jähn zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,93,1.0,,0.9244167804718018
2025-09-07 08:48,10:14:41,39,A,ande_vorfall melden_strecke passieren vandalismus_innenraum gesamt_zeitplan wanken_bringen deutlich_erschweren bringen_tagesablauf komplett_durcheinander wünschen_allgemein stabiler ablauf unterstützung_reisend freundlich grüß hellmuth alber zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,ande vorfall melden strecke passieren vandalismus innenraum gesamt zeitplan wanken bringen deutlich erschweren bringen tagesablauf komplett durcheinander wünschen allgemein stabiler ablauf unterstützung reisend freundlich grüß hellmuth alber zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,-1,0.0173971541465748,,-0.9993996620178223
2025-11-07 15:39,01:10:05,418,A,and letzter_reise situation gerne_schildern frage_klimaticket nutzung planung_massiv beeinträchtigen_unnötig druck_führen führen_deutlich ankommen_planen hilfreich_problem erkennen_abfedern freundlich grüß_herr detlef_scholtz_b eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern frage klimaticket nutzung planung massiv beeinträchtigen unnötig druck führen führen deutlich ankommen planen hilfreich problem erkennen abfedern freundlich grüß herr detlef_scholtz_b eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,0.4215094997952635,,0.8071714043617249
2025-06-01 18:29,08:15:39,157,A,kontaktieren_verbindung erleben_passieren geleert_mülleimer ärgerlich_reibungslos ablauf verlassen zwingen_selbstständig alternativ_verbindung organisieren wünschen_künftig schnell_klar kommunizieren freundlich grüß beatrix_kitzmann_b eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,kontaktieren verbindung erleben passieren geleert mülleimer ärgerlich reibungslos ablauf verlassen zwingen selbstständig alternativ verbindung organisieren wünschen künftig schnell klar kommunizieren freundlich grüß beatrix_kitzmann_b eng zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,56,1.0,,0.9950697422027588
2024-05-07 08:44,08:05:45,80,A,and letzter_reise situation gerne_schildern geleert_mülleimer schwierig_weg wichtig termin entstehen_kosten eigentlich_vermeiden hoffen_entsprechend verbesserung_umsetzen freundlich grüß marie_louise_beer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,and letzter reise situation gerne schildern geleert mülleimer schwierig weg wichtig termin entstehen kosten eigentlich vermeiden hoffen entsprechend verbesserung umsetzen freundlich grüß marie_louise_beer zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,3,0.3295603117203964,,0.9216105341911316
2025-09-17 17:32,20:59:40,223,A,hiermit_ereignis melden_ziemlich beschäftigen sitzplatz_doppelt vergeben problem mehrere_anschlüss abhängig mehrere_termin verschieben zusätzlich aufwand_verursachen wünschen_künftig schnell_klar kommunizieren freundlich grüße zofia heus zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,hiermit ereignis melden ziemlich beschäftigen sitzplatz doppelt vergeben problem mehrere anschlüss abhängig mehrere termin verschieben zusätzlich aufwand verursachen wünschen künftig schnell klar kommunizieren freundlich grüße zofia heus zusätzlich anmerken situation insgesamt belastend zeigen wichtig transparent kommunikation verlässlich ablauf,5,0.3017935795395456,,0.9389171600341797
