Fecha,Hora,Likes,Tweet,Lang
2023-07-19 07:47,11:35:56,4,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich möchte einen Vorfall melden, der mir auf der Strecke passiert ist: Verspätung über 15 Minuten ohne Durchsage. Das hat meine Planung massiv beeinträchtigt und zu unnötigem Druck geführt. Das brachte meinen Tagesablauf komplett durcheinander. Ich würde mir wünschen, dass künftig schneller und klarer kommuniziert wird. Mit freundlichen Grüßen,
Kristian Bien Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-11-26 08:22,10:05:31,194,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich möchte einen Vorfall melden, der mir auf der Strecke passiert ist: Heizung ausgefallen. Das hat meinen gesamten Zeitplan ins Wanken gebracht und alles deutlich erschwert. Das führte dazu, dass ich deutlich später ankam als geplant. Ich würde mir wünschen, dass künftig schneller und klarer kommuniziert wird. Mit freundlichen Grüßen,
Univ.Prof. Jeannine Mülichen B.A. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-06-09 13:39,19:30:45,138,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich möchte Ihnen schildern, was auf meiner letzten Fahrt passiert ist: Verspätung durch Störung an der Strecke. Das war schwierig, weil ich auf dem Weg zu einem wichtigen Termin war. Das brachte meinen Tagesablauf komplett durcheinander. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Andy Budig B.A. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-06-03 19:42,01:46:58,476,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Auf meiner letzten Reise kam es zu einer Situation, die ich Ihnen gerne schildern möchte: Aggressive Personen im Zug. Das hat meinen gesamten Zeitplan ins Wanken gebracht und alles deutlich erschwert. Ich musste mehrere Termine verschieben, was zusätzlichen Aufwand verursacht hat. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Thorsten Steckel-Ziegert Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-03-19 18:15,01:18:41,87,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Hiermit möchte ich ein Ereignis melden, das mich ziemlich beschäftigt: Verlust Kleidung. Das war schwierig, weil ich auf dem Weg zu einem wichtigen Termin war. Daraus entstanden weitere Kosten, die ich eigentlich vermeiden wollte. Ich würde mir wünschen, dass künftig schneller und klarer kommuniziert wird. Mit freundlichen Grüßen,
Hans-Rudolf Mangold Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2023-05-26 19:58,02:11:41,31,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich kontaktiere Sie, weil ich auf meiner Verbindung etwas erlebt habe, das so nicht passieren sollte: Unfreundliches Kontrollpersonal. Das war schwierig, weil ich auf dem Weg zu einem wichtigen Termin war. Ich musste mehrere Termine verschieben, was zusätzlichen Aufwand verursacht hat. Ich hoffe sehr, dass sich solche Situationen in Zukunft vermeiden lassen. Mit freundlichen Grüßen,
Ann Hövel Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-06-18 21:33,09:59:43,273,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich schreibe Ihnen, da ich auf meiner Fahrt ein Problem hatte: Verlust Kinderwagen. Das war ein großes Problem, da mehrere Anschlüsse davon abhängig waren. Das brachte meinen Tagesablauf komplett durcheinander. Ich hoffe sehr, dass sich solche Situationen in Zukunft vermeiden lassen. Mit freundlichen Grüßen,
Raymond Rose Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-03-26 14:45,20:49:06,492,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich kontaktiere Sie, weil ich auf meiner Verbindung etwas erlebt habe, das so nicht passieren sollte: Verspätung durch unklare oder widersprüchliche Informationen. Das hat meinen gesamten Zeitplan ins Wanken gebracht und alles deutlich erschwert. Das brachte meinen Tagesablauf komplett durcheinander. Ich würde mir wünschen, dass künftig schneller und klarer kommuniziert wird. Mit freundlichen Grüßen,
Veronique Löwer Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-01-13 20:40,21:12:52,484,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich möchte einen Vorfall melden, der mir auf der Strecke passiert ist: Verspätung durch Störung an der Strecke. Die Situation war für mich sehr belastend, da ich ohne klare Informationen dagestanden bin. Daraus entstanden weitere Kosten, die ich eigentlich vermeiden wollte. Ich hoffe sehr, dass sich solche Situationen in Zukunft vermeiden lassen. Mit freundlichen Grüßen,
Chantal Faust Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2023-01-25 18:10,21:29:47,471,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich schreibe Ihnen, da ich auf meiner Fahrt ein Problem hatte: Verschmutzter Bahnsteig. Das hat meinen gesamten Zeitplan ins Wanken gebracht und alles deutlich erschwert. Am Ende habe ich dadurch meinen Anschluss verpasst. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Prof. Jelena Etzler B.Eng. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-06-09 10:21,11:50:58,140,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich kontaktiere Sie, weil ich auf meiner Verbindung etwas erlebt habe, das so nicht passieren sollte: Verlust Rucksack. Das war ein großes Problem, da mehrere Anschlüsse davon abhängig waren. Das führte dazu, dass ich deutlich später ankam als geplant. Ich würde mir wünschen, dass künftig schneller und klarer kommuniziert wird. Mit freundlichen Grüßen,
Leyla Kallert MBA. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-10-06 12:58,22:07:25,139,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Auf meiner letzten Reise kam es zu einer Situation, die ich Ihnen gerne schildern möchte: Lift am Bahnhof außer Betrieb. Das war besonders ärgerlich, weil ich mich auf einen reibungslosen Ablauf verlassen musste. Daraus entstanden weitere Kosten, die ich eigentlich vermeiden wollte. Ich hoffe, dass entsprechende Verbesserungen umgesetzt werden. Mit freundlichen Grüßen,
Rebecca Fliegner Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-06-05 13:23,15:17:36,113,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich kontaktiere Sie, weil ich auf meiner Verbindung etwas erlebt habe, das so nicht passieren sollte: Verspätung aufgrund technischer Probleme am Zug. Das war schwierig, weil ich auf dem Weg zu einem wichtigen Termin war. Ich war gezwungen, selbstständig eine alternative Verbindung zu organisieren. Ich hoffe sehr, dass sich solche Situationen in Zukunft vermeiden lassen. Mit freundlichen Grüßen,
Ing. Klaudia Heuser Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-01-15 09:29,09:45:32,334,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich kontaktiere Sie, weil ich auf meiner Verbindung etwas erlebt habe, das so nicht passieren sollte: Unfreundliches Kontrollpersonal. Das hat meinen gesamten Zeitplan ins Wanken gebracht und alles deutlich erschwert. Ich musste mehrere Termine verschieben, was zusätzlichen Aufwand verursacht hat. Ich hoffe, dass entsprechende Verbesserungen umgesetzt werden. Mit freundlichen Grüßen,
Karen Walter Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-10-13 07:52,04:47:13,449,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich kontaktiere Sie, weil ich auf meiner Verbindung etwas erlebt habe, das so nicht passieren sollte: Verdächtiger Gegenstand. Das war schwierig, weil ich auf dem Weg zu einem wichtigen Termin war. Das brachte meinen Tagesablauf komplett durcheinander. Ich würde mir wünschen, dass künftig schneller und klarer kommuniziert wird. Mit freundlichen Grüßen,
Calogero Aumann Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-01-19 18:22,00:02:11,211,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich möchte Ihnen schildern, was auf meiner letzten Fahrt passiert ist: Verschmutzter Bahnsteig. Die Situation war für mich sehr belastend, da ich ohne klare Informationen dagestanden bin. Das brachte meinen Tagesablauf komplett durcheinander. Ich würde mir wünschen, dass künftig schneller und klarer kommuniziert wird. Mit freundlichen Grüßen,
Ing. Silvana Schuster Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2023-12-28 07:52,14:04:56,460,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich wende mich an Sie, weil ich auf meiner Reise folgendes erlebt habe: Unübersichtliche Beschilderung. Das hat meinen gesamten Zeitplan ins Wanken gebracht und alles deutlich erschwert. Am Ende habe ich dadurch meinen Anschluss verpasst. Es wäre hilfreich, wenn solche Probleme früher erkannt und besser abgefedert würden. Mit freundlichen Grüßen,
Gabriel Hethur Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-12-26 15:33,15:24:30,22,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich kontaktiere Sie, weil ich auf meiner Verbindung etwas erlebt habe, das so nicht passieren sollte: Verlust Rucksack. Das hat meine Planung massiv beeinträchtigt und zu unnötigem Druck geführt. Das führte dazu, dass ich deutlich später ankam als geplant. Ich würde mir wünschen, dass künftig schneller und klarer kommuniziert wird. Mit freundlichen Grüßen,
Giovanna Briemer Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-11-21 16:18,07:23:39,106,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Hiermit möchte ich ein Ereignis melden, das mich ziemlich beschäftigt: Reservierung nicht angezeigt. Das hat meine Planung massiv beeinträchtigt und zu unnötigem Druck geführt. Ich musste mehrere Termine verschieben, was zusätzlichen Aufwand verursacht hat. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Prof. Vitali Schmidtke Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-02-18 12:09,00:47:49,5,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich wende mich an Sie, weil ich auf meiner Reise folgendes erlebt habe: Frage zu Ticket-Rückerstattung. Das hat meinen gesamten Zeitplan ins Wanken gebracht und alles deutlich erschwert. Das brachte meinen Tagesablauf komplett durcheinander. Es wäre hilfreich, wenn solche Probleme früher erkannt und besser abgefedert würden. Mit freundlichen Grüßen,
Corinna Reuter Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-04-01 11:30,07:58:30,418,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich wende mich an Sie, weil ich auf meiner Reise folgendes erlebt habe: Klimaanlage zu kalt. Das war besonders ärgerlich, weil ich mich auf einen reibungslosen Ablauf verlassen musste. Ich war gezwungen, selbstständig eine alternative Verbindung zu organisieren. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Frau Maria-Theresia Hartmann B.Sc. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2023-07-13 19:35,10:04:35,103,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich hatte kürzlich eine Erfahrung im Zug, die ich nicht unerwähnt lassen möchte: Verlust Kinderwagen. Das hat meinen gesamten Zeitplan ins Wanken gebracht und alles deutlich erschwert. Ich war gezwungen, selbstständig eine alternative Verbindung zu organisieren. Es wäre hilfreich, wenn solche Probleme früher erkannt und besser abgefedert würden. Mit freundlichen Grüßen,
Sigurd Birnbaum-Hettner Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-09-01 17:31,11:16:26,341,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich schreibe Ihnen, da ich auf meiner Fahrt ein Problem hatte: Verspätung über 15 Minuten ohne Durchsage. Das war ein großes Problem, da mehrere Anschlüsse davon abhängig waren. Daraus entstanden weitere Kosten, die ich eigentlich vermeiden wollte. Es wäre hilfreich, wenn solche Probleme früher erkannt und besser abgefedert würden. Mit freundlichen Grüßen,
Prof. Emilie Heß Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2024-08-13 11:05,09:28:43,464,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich kontaktiere Sie, weil ich auf meiner Verbindung etwas erlebt habe, das so nicht passieren sollte: Starker Geruch im Waggon. Das hat meinen gesamten Zeitplan ins Wanken gebracht und alles deutlich erschwert. Daraus entstanden weitere Kosten, die ich eigentlich vermeiden wollte. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Herr Gerfried Geisler B.Eng. Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
2025-02-07 11:36,00:23:56,353,"JD GONZÁLEZ SASTRERIA
@sastreria_jd
·
1h
Replying to 
@DenunciasAntio2
 @seguridadmed
 and 
@PoliciaMedellin

Ich kontaktiere Sie, weil ich auf meiner Verbindung etwas erlebt habe, das so nicht passieren sollte: Unfreundliches Zugpersonal. Die Situation war für mich sehr belastend, da ich ohne klare Informationen dagestanden bin. Ich musste mehrere Termine verschieben, was zusätzlichen Aufwand verursacht hat. Ich wünsche mir allgemein stabilere Abläufe und bessere Unterstützung für Reisende. Mit freundlichen Grüßen,
Anica Nerger Zusätzlich möchte ich anmerken, dass die Situation insgesamt sehr belastend war und mir gezeigt hat, wie wichtig transparente Kommunikation und verlässliche Abläufe sind.",A
